FileName,BlackToWhiteRatio,Height,Width,WidthToHeight,IsGood,Class
../photos/branch/train/tree_train_image66.jpg,1.426280196501662,1477.0,754.0,0.5104942450914015,1,1
../photos/branch/train/tree_train_image690.jpg,0.2696800406297613,1821.0,462.0,0.25370675453047775,1,1
../photos/branch/train/tree_train_image848.jpg,1.2140323525477517,1678.0,536.0,0.31942789034564956,1,1
../photos/branch/train/tree_train_image684.jpg,0.2171959355799051,1500.0,615.0,0.41,1,1
../photos/branch/train/tree_train_image72.jpg,1.2002099366981267,1681.0,690.0,0.41046995835812017,1,1
../photos/branch/train/tree_train_image109.jpg,0.17169764342311467,1739.0,507.0,0.2915468660149511,0,1
../photos/branch/train/tree_train_image99.jpg,0.8006189627684517,1469.0,772.0,0.5255275697753574,1,1
../photos/branch/train/tree_train_image135.jpg,0.49498712130886124,1461.0,733.0,0.5017111567419575,1,1
../photos/branch/train/tree_train_image653.jpg,2.100955481907863,1807.0,610.0,0.33757609297177643,1,1
../photos/branch/train/tree_train_image647.jpg,0.3290623150375577,1769.0,734.0,0.41492368569813454,1,1
../photos/branch/train/tree_train_image121.jpg,3.6336966280203495,1419.0,726.0,0.5116279069767442,0,1
../photos/branch/train/tree_train_image900.jpg,1.2516183506895582,1401.0,596.0,0.4254104211277659,1,1
../photos/branch/train/tree_train_image914.jpg,0.432288558401566,1783.0,467.0,0.2619181155356141,1,1
../photos/branch/train/tree_train_image928.jpg,1.040808803199823,1717.0,629.0,0.36633663366336633,0,1
../photos/branch/train/tree_train_image727.jpg,0.18222233168725294,1140.0,947.0,0.8307017543859649,0,1
../photos/branch/train/tree_train_image733.jpg,0.726525547182706,1571.0,521.0,0.33163590070019094,1,1
../photos/branch/train/tree_train_image1165.jpg,1.5095283655128064,1513.0,589.0,0.38929279576999337,1,1
../photos/branch/train/tree_train_image1171.jpg,1.3425489861155169,1472.0,750.0,0.5095108695652174,1,1
../photos/branch/train/tree_train_image1159.jpg,2.3977730429181205,1759.0,629.0,0.35758953951108585,1,1
../photos/branch/train/tree_train_image280.jpg,0.3755434112903457,1507.0,619.0,0.4107498341074983,1,1
../photos/branch/train/tree_train_image294.jpg,0.4349904483448282,1623.0,664.0,0.4091189155884165,1,1
../photos/branch/train/tree_train_image519.jpg,1.0874284620870807,1542.0,714.0,0.46303501945525294,1,1
../photos/branch/train/tree_train_image525.jpg,1.3175530502377906,1688.0,457.0,0.2707345971563981,1,1
../photos/branch/train/tree_train_image243.jpg,0.5131693015777943,1826.0,725.0,0.39704271631982474,1,1
../photos/branch/train/tree_train_image257.jpg,5.099498062138636,1545.0,470.0,0.3042071197411003,1,1
../photos/branch/train/tree_train_image531.jpg,0.12396384582962582,1575.0,724.0,0.4596825396825397,0,1
../photos/branch/train/tree_train_image509.jpg,0.02735547997833992,1639.0,460.0,0.2806589383770592,0,1
../photos/branch/train/tree_train_image535.jpg,0.14634530786536173,1624.0,626.0,0.3854679802955665,0,1
../photos/branch/train/tree_train_image253.jpg,3.7225501770956315,1554.0,453.0,0.2915057915057915,0,1
../photos/branch/train/tree_train_image247.jpg,1.9352053420737225,1738.0,500.0,0.28768699654775604,1,1
../photos/branch/train/tree_train_image521.jpg,2.7231814585563363,1432.0,487.0,0.3400837988826816,1,1
../photos/branch/train/tree_train_image1175.jpg,1.3642175671216143,1711.0,481.0,0.28112215078901226,1,1
../photos/branch/train/tree_train_image1161.jpg,0.4706287857201945,1487.0,513.0,0.3449899125756557,1,1
../photos/branch/train/tree_train_image1149.jpg,1.5582672003496298,1652.0,645.0,0.3904358353510896,0,1
../photos/branch/train/tree_train_image290.jpg,0.26502547181496894,1740.0,717.0,0.41206896551724137,1,1
../photos/branch/train/tree_train_image284.jpg,0.048167671888579774,1430.0,770.0,0.5384615384615384,0,1
../photos/branch/train/tree_train_image737.jpg,0.09395725362031479,1477.0,703.0,0.47596479350033855,0,1
../photos/branch/train/tree_train_image723.jpg,0.27006638742845956,1674.0,636.0,0.37992831541218636,1,1
../photos/branch/train/tree_train_image910.jpg,0.274643099932019,1827.0,768.0,0.42036124794745483,1,1
../photos/branch/train/tree_train_image904.jpg,0.6053350635277907,1825.0,733.0,0.40164383561643835,1,1
../photos/branch/train/tree_train_image938.jpg,0.4377068575621883,1686.0,663.0,0.3932384341637011,1,1
../photos/branch/train/tree_train_image119.jpg,1.5251595322141966,1678.0,753.0,0.44874851013110845,1,1
../photos/branch/train/tree_train_image89.jpg,0.18628945957100806,1634.0,558.0,0.34149326805385555,0,1
../photos/branch/train/tree_train_image125.jpg,1.2567844582776972,1443.0,769.0,0.532917532917533,0,1
../photos/branch/train/tree_train_image643.jpg,3.7929543570950703,1460.0,700.0,0.4794520547945205,1,1
../photos/branch/train/tree_train_image657.jpg,1.146239007364459,1555.0,496.0,0.3189710610932476,1,1
../photos/branch/train/tree_train_image131.jpg,0.30195265774648267,1488.0,672.0,0.45161290322580644,1,1
../photos/branch/train/tree_train_image864.jpg,1.8840780864141897,1754.0,500.0,0.28506271379703535,1,1
../photos/branch/train/tree_train_image870.jpg,0.42626224208424457,1668.0,715.0,0.4286570743405276,1,1
../photos/branch/train/tree_train_image76.jpg,0.44230335846346613,1683.0,619.0,0.36779560308972076,1,1
../photos/branch/train/tree_train_image858.jpg,0.7302597191932664,1593.0,452.0,0.2837413684871312,1,1
../photos/branch/train/tree_train_image680.jpg,0.13092853945291333,1728.0,511.0,0.2957175925925926,0,1
../photos/branch/train/tree_train_image694.jpg,0.09681193331383446,1610.0,584.0,0.3627329192546584,1,1
../photos/branch/train/tree_train_image62.jpg,0.12685314521146104,1406.0,553.0,0.3933143669985775,0,1
../photos/branch/train/tree_train_image469.jpg,0.6698091547286908,1834.0,561.0,0.3058887677208288,1,1
../photos/branch/train/tree_train_image441.jpg,1.2733192829572095,1505.0,740.0,0.49169435215946844,1,1
../photos/branch/train/tree_train_image327.jpg,1.5418747385311142,1693.0,563.0,0.3325457767277023,1,1
../photos/branch/train/tree_train_image333.jpg,0.03941325121968649,1837.0,523.0,0.28470332063146436,0,1
../photos/branch/train/tree_train_image455.jpg,0.06921853490330254,1800.0,478.0,0.26555555555555554,0,1
../photos/branch/train/tree_train_image1001.jpg,1.4823520285470484,1531.0,568.0,0.37099934683213587,1,1
../photos/branch/train/tree_train_image1015.jpg,0.12322477833861015,1493.0,600.0,0.40187541862022774,0,1
../photos/branch/train/tree_train_image482.jpg,0.03710457687213581,1785.0,502.0,0.2812324929971989,0,1
../photos/branch/train/tree_train_image1029.jpg,0.8392636814395303,1425.0,607.0,0.42596491228070177,1,1
../photos/branch/train/tree_train_image496.jpg,0.7469156021399717,1637.0,461.0,0.28161270616982287,1,1
../photos/branch/train/tree_train_image1028.jpg,0.2980269989615784,1762.0,743.0,0.4216799091940976,1,1
../photos/branch/train/tree_train_image497.jpg,0.4475009499224984,1608.0,599.0,0.3725124378109453,1,1
../photos/branch/train/tree_train_image483.jpg,2.2070769498025644,1602.0,506.0,0.31585518102372034,1,1
../photos/branch/train/tree_train_image1014.jpg,0.34366085999893625,1590.0,539.0,0.3389937106918239,1,1
../photos/branch/train/tree_train_image1000.jpg,0.4405935245321072,1606.0,580.0,0.36114570361145704,0,1
../photos/branch/train/tree_train_image332.jpg,0.9598076122194005,1770.0,775.0,0.4378531073446328,1,1
../photos/branch/train/tree_train_image454.jpg,0.8148614466714307,1595.0,599.0,0.3755485893416928,1,1
../photos/branch/train/tree_train_image440.jpg,0.2052972815524229,1522.0,463.0,0.30420499342969776,1,1
../photos/branch/train/tree_train_image326.jpg,0.37790076817967827,1532.0,450.0,0.293733681462141,1,1
../photos/branch/train/tree_train_image468.jpg,0.6082233822277915,1573.0,565.0,0.35918626827717737,1,1
../photos/branch/train/tree_train_image695.jpg,0.2629551571984497,1820.0,455.0,0.25,1,1
../photos/branch/train/tree_train_image63.jpg,1.5277393058195932,1670.0,583.0,0.34910179640718564,1,1
../photos/branch/train/tree_train_image77.jpg,1.177759629780863,1514.0,580.0,0.38309114927344784,1,1
../photos/branch/train/tree_train_image681.jpg,6.470817120622568,1791.0,774.0,0.4321608040201005,1,1
../photos/branch/train/tree_train_image859.jpg,1.9476062980521236,1411.0,738.0,0.523033309709426,1,1
../photos/branch/train/tree_train_image871.jpg,0.7165785728079649,1458.0,467.0,0.32030178326474623,1,1
../photos/branch/train/tree_train_image865.jpg,0.02959882110934983,1741.0,516.0,0.2963813900057438,0,1
../photos/branch/train/tree_train_image656.jpg,0.4370267915682453,1813.0,554.0,0.3055708769994484,1,1
../photos/branch/train/tree_train_image130.jpg,0.5311151302883281,1839.0,623.0,0.3387710712343665,1,1
../photos/branch/train/tree_train_image124.jpg,1.0629544946621052,1635.0,650.0,0.39755351681957185,1,1
../photos/branch/train/tree_train_image642.jpg,0.3259228975835055,1833.0,581.0,0.3169667212220404,1,1
../photos/branch/train/tree_train_image88.jpg,0.26338729927276266,1684.0,731.0,0.4340855106888361,1,1
../photos/branch/train/tree_train_image118.jpg,0.38344477749596495,1818.0,676.0,0.3718371837183718,1,1
../photos/branch/train/tree_train_image939.jpg,0.7499407572139485,1745.0,458.0,0.26246418338108884,1,1
../photos/branch/train/tree_train_image905.jpg,0.8270819217856681,1494.0,656.0,0.4390896921017403,1,1
../photos/branch/train/tree_train_image911.jpg,0.3145426760802528,1649.0,747.0,0.4530018192844148,1,1
../photos/branch/train/tree_train_image722.jpg,1.9044789485786207,1530.0,689.0,0.4503267973856209,1,1
../photos/branch/train/tree_train_image736.jpg,0.2527109447789357,1147.0,903.0,0.7872711421098518,1,1
../photos/branch/train/tree_train_image285.jpg,0.4166646990768068,1510.0,670.0,0.44370860927152317,0,1
../photos/branch/train/tree_train_image291.jpg,0.24605416182090048,1712.0,490.0,0.286214953271028,1,1
../photos/branch/train/tree_train_image1148.jpg,1.420599300043369,1512.0,775.0,0.5125661375661376,1,1
../photos/branch/train/tree_train_image1160.jpg,0.08303493464561067,1534.0,649.0,0.4230769230769231,0,1
../photos/branch/train/tree_train_image1174.jpg,3.598361833596781,1847.0,683.0,0.36978884677855983,1,1
../photos/branch/train/tree_train_image246.jpg,0.10201186040264758,1811.0,733.0,0.40474875759249035,0,1
../photos/branch/train/tree_train_image520.jpg,2.034364174273649,1480.0,521.0,0.35202702702702704,1,1
../photos/branch/train/tree_train_image534.jpg,0.9893899204244032,1437.0,620.0,0.43145441892832287,1,1
../photos/branch/train/tree_train_image252.jpg,0.6866843299997891,1694.0,762.0,0.4498229043683589,1,1
../photos/branch/train/tree_train_image508.jpg,0.7979952353126264,1601.0,771.0,0.4815740162398501,1,1
../photos/branch/train/tree_train_image278.jpg,0.035024808250872765,1531.0,740.0,0.48334421946440237,0,1
../photos/branch/train/tree_train_image522.jpg,0.6326974883670304,1540.0,705.0,0.4577922077922078,1,1
../photos/branch/train/tree_train_image244.jpg,1.746231083903081,1552.0,612.0,0.3943298969072165,1,1
../photos/branch/train/tree_train_image250.jpg,0.34743650205484067,1751.0,477.0,0.2724157624214734,1,1
../photos/branch/train/tree_train_image1189.jpg,0.20018602883446934,1768.0,648.0,0.3665158371040724,1,1
../photos/branch/train/tree_train_image536.jpg,0.629012716480518,1700.0,640.0,0.3764705882352941,0,1
../photos/branch/train/tree_train_image1162.jpg,1.578164024943737,1517.0,652.0,0.4297956493078444,1,1
../photos/branch/train/tree_train_image1176.jpg,5.367736800212258,1844.0,592.0,0.3210412147505423,1,1
../photos/branch/train/tree_train_image287.jpg,0.47147635061602744,1810.0,550.0,0.30386740331491713,1,1
../photos/branch/train/tree_train_image293.jpg,0.05920515479842002,1514.0,614.0,0.40554821664464996,0,1
../photos/branch/train/tree_train_image708.jpg,7.082168715271932,1418.0,567.0,0.3998589562764457,1,1
../photos/branch/train/tree_train_image720.jpg,1.6119463898003494,1740.0,572.0,0.32873563218390806,1,1
../photos/branch/train/tree_train_image734.jpg,2.024479379981727,1434.0,570.0,0.39748953974895396,1,1
../photos/branch/train/tree_train_image907.jpg,0.3034623217922607,1701.0,758.0,0.44562022339800117,1,1
../photos/branch/train/tree_train_image913.jpg,0.11060979419012251,1586.0,746.0,0.4703656998738966,0,1
../photos/branch/train/tree_train_image668.jpg,2.9961703367606045,1575.0,645.0,0.4095238095238095,1,1
../photos/branch/train/tree_train_image132.jpg,3.3132885230581217,1733.0,621.0,0.35833814195037506,1,1
../photos/branch/train/tree_train_image654.jpg,0.2789768185451639,1570.0,550.0,0.3503184713375796,1,1
../photos/branch/train/tree_train_image640.jpg,1.606712284131639,1809.0,595.0,0.3289110005527916,1,1
../photos/branch/train/tree_train_image898.jpg,0.861468000201659,1681.0,584.0,0.34741225461035097,0,1
../photos/branch/train/tree_train_image126.jpg,1.744629389262781,1746.0,512.0,0.293241695303551,1,1
../photos/branch/train/tree_train_image873.jpg,0.264618862317256,1741.0,516.0,0.2963813900057438,1,1
../photos/branch/train/tree_train_image867.jpg,2.9998000099995,1637.0,746.0,0.45571166768478927,1,1
../photos/branch/train/tree_train_image49.jpg,0.40290576857315713,1531.0,769.0,0.5022860875244938,1,1
../photos/branch/train/tree_train_image61.jpg,0.11259972834023299,1811.0,537.0,0.2965212589729431,0,1
../photos/branch/train/tree_train_image697.jpg,0.5861371612110158,1485.0,583.0,0.3925925925925926,1,1
../photos/branch/train/tree_train_image683.jpg,0.7171742466792355,1620.0,690.0,0.42592592592592593,1,1
../photos/branch/train/tree_train_image75.jpg,1.0614571925529859,1417.0,499.0,0.3521524347212421,1,1
../photos/branch/train/tree_train_image318.jpg,1.00836820083682,1703.0,731.0,0.42924251321197887,1,1
../photos/branch/train/tree_train_image456.jpg,1.6582194360144429,1560.0,557.0,0.35705128205128206,1,1
../photos/branch/train/tree_train_image330.jpg,3.0754294059212595,1648.0,625.0,0.379247572815534,1,1
../photos/branch/train/tree_train_image324.jpg,0.41488160683387815,1804.0,578.0,0.3203991130820399,1,1
../photos/branch/train/tree_train_image442.jpg,0.13848481901649143,1415.0,680.0,0.48056537102473496,0,1
../photos/branch/train/tree_train_image1016.jpg,0.366248537687112,1815.0,677.0,0.37300275482093664,1,1
../photos/branch/train/tree_train_image1002.jpg,0.14218271116102874,1759.0,577.0,0.32802728823195,0,1
../photos/branch/train/tree_train_image495.jpg,1.8892513829281359,1756.0,559.0,0.3183371298405467,1,1
../photos/branch/train/tree_train_image481.jpg,0.137602502725506,1471.0,645.0,0.43847722637661457,0,1
../photos/branch/train/tree_train_image480.jpg,0.7459053064609408,1532.0,472.0,0.30809399477806787,1,1
../photos/branch/train/tree_train_image494.jpg,0.08838601423971702,1827.0,605.0,0.331143951833607,0,1
../photos/branch/train/tree_train_image1003.jpg,0.7846826847266478,1460.0,470.0,0.3219178082191781,1,1
../photos/branch/train/tree_train_image1017.jpg,0.3628852280277347,1721.0,544.0,0.31609529343404996,1,1
../photos/branch/train/tree_train_image325.jpg,0.41090571328632275,1834.0,715.0,0.3898582333696837,1,1
../photos/branch/train/tree_train_image443.jpg,0.08121257990836724,1597.0,696.0,0.43581715716969316,0,1
../photos/branch/train/tree_train_image457.jpg,0.2173441102102201,1505.0,750.0,0.4983388704318937,1,1
